"Time","CPU","Class"
8772,0.1928082121000646,0
8773,0.22107033950936844,0
8774,0.04621017263197391,0
8775,0.13883604775853736,0
8776,0.2933865515196558,0
8777,0.5869767034469129,1
8778,0.4436809439286915,1
8779,0.5458605757293467,1
8780,0.7700221944170965,1
8781,0.7248382713810894,1
8782,0.5273537175835684,1
8783,0.6658202837746687,1
8784,0.6525433955673632,1
8785,0.6670071787077845,1
8786,0.08659612383049978,0
8787,0.31415728887856315,0
8788,0.34258234660489345,0
8789,0.15461965139554884,0
8790,0.4198372046211858,0
8791,0.3051182557112949,0
8792,0.19671864361535604,0
8793,0.4030341220408076,0
8794,0.5363308681390613,0
8795,0.3184001155905674,0
8796,0.31333860353427617,0
8797,0.41956088390044466,0
8798,0.5980239515102799,1
8799,0.6316773009595471,1
8800,0.4038395225880521,1
8801,0.3960526957853213,1
8802,0.5899472626798137,1
8803,0.6983662214125119,1
8804,0.27495277434680826,0
8805,0.2607870181399231,0
8806,0.1934424624556173,0
8807,0.21679583128238772,0
8808,0.32672277267174255,0
8809,0.47718377088616815,0
8810,0.42165320462247746,0
8811,0.2908179773622888,0
8812,0.6015781192640484,0
8813,0.5011670457544166,0
8814,0.15052240688301916,0
8815,0.24308352574343212,0
8816,0.2311445643233238,0
8817,0.14739633085942558,0
8818,0.5058279309090034,0
8819,0.13810110970880568,0
8820,0.3297427947385258,0
8821,0.33630428300898757,0
8822,0.4483838976010205,0
8823,0.1534911096002032,0
8824,0.2977782930512932,0
8825,0.23020013496206093,0
8826,0.5455745519509011,0
8827,0.26227312188103824,0
8828,0.26793053773801984,0
8829,0.22074402658020387,0
8830,0.6529829329038095,0
8831,-0.0043417397381316225,0
8832,0.16950404185691711,0
8833,-0.20672307281350183,0
8834,0.27023549068276187,0
8835,0.10980508696444041,0
8836,0.22116307169206287,0
8837,0.5351274263237017,1
8838,0.6186766710270405,1
8839,0.7491612398148614,1
8840,0.30689874164186004,0
8841,0.21307548185976344,0
8842,0.3579305558393078,0
8843,0.3279214992478608,0
8844,0.45699248559782,0
8845,0.21435762725330548,0
8846,0.5336817550667391,0
8847,0.39957901419645964,0
8848,0.43268396888478505,0
8849,0.3916287239748091,0
8850,0.3486998579088819,0
8851,0.32267246866178884,0
8852,0.4043365765222242,0
8853,0.5190287151706543,0
8854,0.1534142850429003,0
8855,0.432075412075428,0
8856,0.15773282171432604,0
8857,0.4468712682569542,0
8858,0.635127789674258,0
8859,0.49782754783002614,0
8860,0.3711120925754407,0
8861,0.4382326333419866,0
8862,0.2956780561188539,0
8863,0.2541428736090985,0
8864,0.27407913335724204,0
8865,0.24506920484543088,0
8866,-0.05104123433364771,0
8867,0.37649898971202883,0
8868,0.1332883254002627,0
8869,0.0536838302798531,0
8870,0.2782273966497644,0
8871,0.23852433484508595,0
8872,0.44066041095268094,0
8873,0.1862234432709643,0
8874,0.2601585311882902,0
8875,0.3216349622731368,0
8876,0.4551522297347819,0
8877,0.3728811436467332,0
8878,0.18813917955838005,0
8879,0.5057654390533936,0
8880,0.26897713528461265,0
8881,0.24516017163899104,0
8882,0.37775677146648706,0
8883,0.2596937542932517,0
8884,0.1398285400592072,0
8885,0.5675219682520154,0
8886,0.04197862777161937,0
8887,0.4170003330822497,0
8888,0.47576974519496285,0
8889,0.3832612477406466,0
8890,0.032736895813806566,0
8891,0.0682280009717979,0
8892,0.30050389617526274,0
8893,0.03528424015802378,0
8894,0.444133918313636,0
8895,0.10812340170267415,0
8896,0.43555839421836895,0
8897,0.13587482025060532,0
8898,0.394973967889108,0
8899,0.2610591351963368,0
8900,0.43001783210354005,0
8901,0.331400881111239,0
8902,0.17625969196162522,0
8903,0.19158645898175936,0
8904,0.28469021278682444,0
8905,0.19682928839995817,0
8906,0.09005466145846469,0
8907,0.23293051545102325,0
8908,0.37101240828710413,0
8909,0.13423664059529908,0
8910,0.6058298756498279,0
8911,0.2511225189168229,0
8912,0.5258088151548812,0
8913,0.16230069158298116,0
8914,0.08723133346479103,0
8915,0.5180132081114954,0
8916,0.240329974283528,0
8917,0.06472033043168274,0
8918,0.23291419305714223,0
8919,0.3103861062541716,0
8920,0.17166904056674145,0
8921,0.16476399818726967,0
8922,0.12071686704533455,0
8923,0.04647135749484527,0
8924,0.19826324111126564,0
8925,0.2606100819876545,0
8926,0.5091010717700504,0
8927,0.40099095386204175,0
8928,0.4377974915245333,0
8929,0.503707019869597,0
8930,0.20921171134872435,0
8931,0.2796065664563308,0
8932,0.6370053593949463,0
8933,0.16869857554115625,0
8934,0.3501525066878911,0
8935,0.297700395296841,0
8936,0.7467829723471109,1
8937,0.5671315168660666,1
8938,0.5254450026667218,1
8939,0.6889464851073115,0
8940,0.18461212378395664,0
8941,0.3904505944344147,0
8942,0.44747076022900545,0
8943,0.2535269595662194,0
8944,0.09395299102695925,0
8945,0.4530286010789004,0
8946,0.2193629986335784,0
8947,0.47453758380310096,0
8948,0.3076334976121417,0
8949,0.2569171894445551,0
8950,0.3547513845031976,0
8951,0.303044358653473,0
8952,0.2736931971028304,0
8953,0.16447769926000685,0
8954,0.32649345191595613,0
8955,0.22347421055494582,0
8956,0.1579377208134907,0
8957,0.2653749272849779,0
8958,0.525329651983766,0
8959,0.3711941379654651,0
8960,0.4328513742952814,0
8961,0.28568494364767566,0
8962,0.17887872970905175,0
8963,0.5513901268699507,1
8964,0.7204074266369285,1
8965,0.656171680170509,1
8966,0.5839336094819317,1
8967,0.5405316865785943,1
8968,0.46340253274687493,1
8969,0.7297927140185407,1
8970,0.6724119066313315,1
8971,0.7740041077925088,1
8972,0.5951534296724478,1
8973,0.644016928815001,1
8974,0.6006566393388961,1
8975,0.6130504058155144,1
8976,0.5248214606656201,1
8977,0.6143165750972468,1
8978,0.4672849970089775,1
8979,0.6222637600495801,1
8980,0.6525314233680751,1
8981,0.6349650932616692,1
8982,0.46880281227495313,1
8983,0.721909845662455,1
8984,0.7678162388521892,1
8985,0.8175011806845448,1
8986,0.7353451761189664,1
8987,0.5600117734701561,1
8988,0.6154709615370901,1
8989,0.556695174979156,1
8990,0.3556946285676545,0
8991,0.23449820437231944,0
8992,0.23084622994245468,0
8993,0.5247588852891084,0
8994,0.3003754924159564,0
8995,0.55214076964502,0
8996,0.6393129173560927,1
8997,0.7521836692716479,1
8998,0.739147657772578,1
8999,0.4999200068231343,1
9000,0.5831986137688929,1
9001,0.4986471159357293,1
9002,0.1382968710891564,0
9003,0.25762603807782797,0
9004,0.5713351992288509,0
9005,0.2287978689495337,0
9006,0.26966583460003796,0
9007,0.14692666905268376,0
9008,0.32948337484904244,0
9009,0.09918937287832777,0
9010,0.5405804534672872,0
9011,0.19106691194482978,0
9012,0.3279531263049165,0
9013,0.419872030875553,0
9014,0.3049223382371887,0
9015,0.4392589380927378,0
9016,0.38146941871958184,0
9017,0.3232633976923847,0
9018,0.1842211565673712,0
9019,0.4946764148523432,0
9020,0.6711186619631897,1
9021,0.626039699535929,1
9022,0.5473558979677263,1
9023,0.14968270812809212,0
9024,0.29069618760764215,0
9025,0.2021827559257414,0
9026,0.14235056372104835,0
9027,0.3075125372797161,0
9028,0.30699312748289437,0
9029,0.37290525494110405,0
9030,0.24973975325550057,0
9031,0.07936970788067316,0
9032,0.2570139490042387,0
9033,0.11280204884500189,0
9034,0.21351226674439627,0
9035,0.4177661165796117,0
9036,0.2349026672899266,0
9037,0.36081832646120415,0
9038,0.34539711566081566,0
9039,0.06320768780640812,0
9040,0.35755947265063465,0
9041,0.2067749974220512,0
9042,0.511132494869081,0
9043,0.6398840492778615,0
9044,0.17447054109825066,0
9045,0.3469944018980184,0
9046,0.26158631950379707,0
9047,0.40437302236240513,0
9048,0.32265262452092514,0
9049,0.11286944194770307,0
9050,0.2434334305426173,0
9051,0.4731727340635211,0
9052,0.4188315477761594,0
9053,0.3547836030482016,0
9054,0.2797810370232785,0
9055,0.40958656522594844,0
9056,0.4780459391702462,0
9057,0.1600116046972798,0
9058,0.268154797779627,0
9059,0.27031896758866264,0
9060,0.3347075139664063,0
9061,0.3674770894392667,0
9062,0.14732203236211408,0
9063,0.3312848254546636,0
9064,0.47760115693531696,0
9065,0.04516104441984714,0
9066,0.15955419452607,0
9067,0.4908389394792615,0
9068,0.6012994880312846,1
9069,0.5719483226335367,1
9070,0.5634415766232593,1
9071,0.2989412583170137,0
9072,0.4590461991252352,0
9073,0.3260374019353404,0
9074,0.47316048051339643,0
9075,0.27427275653669986,0
9076,0.2830188173011656,0
9077,0.3537895511673263,0
9078,0.4066846024205426,0
9079,0.6155367906703126,0
9080,0.579906115513321,1
9081,0.6360871689326573,1
9082,0.7289800799437005,1
9083,0.6433820825385004,1
9084,0.5256935871674447,1
9085,0.7360215917374167,1
9086,0.18260738552806566,0
9087,0.45149050518122147,0
9088,0.31081573895838893,0
9089,-0.1447359733623037,0
9090,0.3948193971988684,0
9091,0.15696001559837972,0
9092,0.5260822881162566,0
9093,0.5466847281876651,0
9094,0.5243708468383913,0
9095,0.34548701934046766,0
9096,0.422893202514239,0
9097,0.3682623485099003,0
9098,0.5352128168780621,1
9099,0.621476608907188,1
9100,0.5958199195669516,1
9101,0.6301944595936758,1
9102,0.5158117251003026,1
9103,0.59922226324869,1
9104,0.12130836146248322,0
9105,0.23603239224113381,0
9106,0.21853900628716033,0
9107,0.22110002185111766,0
9108,0.44357418875309723,0
9109,0.3182822334361139,0
9110,0.2798523272940142,0
9111,0.22147145002972574,0
9112,0.2200002396220172,0
9113,-0.007784095632303867,0
9114,0.1634979890391484,0
9115,0.5266159073565393,0
9116,0.42752546571131056,0
9117,0.524451284849611,0
9118,0.40686837180330865,0
9119,0.37730141089706903,0
9120,0.18223098040778846,0
9121,0.14899324479176848,0
9122,0.13985745430014895,0
9123,0.22996478771083506,0
9124,0.4026477053570587,0
9125,0.3286466001318327,0
9126,0.45197254630349615,0
9127,0.44491467699449283,0
9128,0.28421625610352436,0
9129,0.46612573642744726,0
9130,0.26700015385622633,0
9131,0.24767788862614476,0
9132,0.19290316241067068,0
9133,0.22496873720522642,0
9134,0.3640010818660018,0
9135,0.20570623398790272,0
9136,0.41481572504445685,0
9137,0.5383425548646892,1
9138,0.8486716030569683,1
9139,0.38166533663054114,1
9140,0.7181104055263245,1
9141,0.6388950738063213,1
9142,0.7584458872430515,1
9143,0.25072966076531533,0
9144,0.28300946143125555,0
9145,0.3777317843458984,0
9146,0.24794958765972816,0
9147,0.3333143867355321,0
9148,0.24648815055159667,0
9149,0.12919263650461918,0
9150,0.3739798760609692,0
9151,0.33559379714170307,0
9152,0.24209153615727183,0
9153,0.2623182812818574,0
9154,0.4116277918589337,0
9155,0.144057520276438,0
9156,0.03869454715025189,0
9157,0.32554955075563213,0
9158,0.0812704300656373,0
9159,0.36512119479740524,0
9160,0.05338995108991362,0
9161,0.6369620820520703,0
9162,0.3791594749185525,0
9163,0.3957908872544689,0
9164,0.4178693154837042,0
9165,0.1280194766298637,0
9166,0.5918037978363107,0
9167,0.3866461989108485,1
9168,0.769696926285554,1
9169,0.631183781313027,1
9170,0.5479084041912206,1
9171,0.7656436337779586,1
9172,0.744155343511951,1
9173,0.3448143977015986,0
9174,0.22383779956258265,0
9175,0.2105815757193824,0
9176,0.5055415719579373,0
9177,0.43655072076350876,0
9178,0.3037594358324083,0
9179,0.08148273434900741,0
9180,0.19432998480691718,0
9181,0.2776061614624656,0
9182,0.12614212061916927,0
9183,0.2988419943281487,0
9184,0.218243350008766,0
9185,0.321452457032954,0
9186,0.3213335467767613,0
9187,0.45577701901560386,0
9188,0.6110951486213381,1
9189,0.6248726710359586,1
9190,0.45976013702597796,1
9191,0.37316720271235304,0
9192,0.2404916960180465,0
9193,0.3299143270288923,0
9194,0.37210223628134326,0
9195,0.37881103794280685,0
9196,-0.08643829574536654,0
9197,-0.02835846153797772,0
9198,0.3052102417206539,0
9199,0.6142059059756848,0
9200,0.3161480317330338,0
9201,-0.040543411267684515,0
9202,0.35906842139217116,0
9203,0.40343099707339297,0
9204,0.3396801904732024,0
9205,0.5261122628250555,0
9206,0.31507011035357957,0
9207,0.5316780149271036,0
9208,0.06861856210934775,0
9209,0.06808611463807637,0
9210,0.30596093781066325,0
9211,0.2298345808113028,0
9212,0.6143434430801922,0
9213,0.2425910599649689,0
9214,0.3825756844253015,0
9215,0.40955174671385114,0
9216,0.25602202515976075,0
9217,0.17242836905494613,0
9218,0.1827588721166395,0
9219,0.3667763904626098,0
9220,0.382212825887333,0
9221,0.6135913791953647,1
9222,0.6601831980091755,1
9223,0.450969739976463,1
9224,0.5050293537368548,0
9225,0.33625888525668335,0
9226,0.3010082354838978,0
9227,0.46994720568697146,0
9228,0.011366274553170241,0
9229,0.020074419212921857,0
9230,0.4164847221621044,0
9231,0.42663661532562047,0
9232,0.4585757128460559,0
9233,0.17516626105661437,0
9234,0.46041015377611716,0
9235,0.5204530417225149,0
9236,0.20868490598719497,0
9237,0.35679620786379346,0
9238,0.22597834910891582,0
9239,0.17596988085740592,0
9240,0.36413812498652565,0
9241,0.3091746831961133,0
9242,0.3699947453063401,0
9243,0.33752780919375147,0
9244,0.43783529622453726,0
9245,0.17520678211927815,0
9246,0.07864287186303867,0
9247,0.3246741751631777,0
9248,0.11179328749177109,0
9249,0.28785366010628155,0
9250,0.6943732394215714,0
9251,0.3429021734094931,0
9252,0.09355260317515052,0
9253,0.5103225927210114,0
9254,0.306745945965736,0
9255,0.18456638080989896,0
9256,0.36527841460672206,0
9257,0.6266938876383671,1
9258,0.6469586708454745,1
9259,0.7030687852550599,1
9260,0.33695891429148245,0
9261,0.17282955099909503,0
9262,0.35602337183176475,0
9263,0.3129243928202682,0
9264,0.3296464591370948,0
9265,0.4721302732938738,0
9266,0.47693596346512496,0
9267,0.3293863843775342,0
9268,0.15126876397911437,0
9269,0.2632576938394049,0
9270,0.6101102950755574,0
9271,0.3032329275540969,0
9272,0.5063748493631002,0
9273,0.5369008886329224,0
9274,0.5157476284790936,0
9275,0.5353059522100897,1
9276,0.5159088040367273,1
9277,0.6087263954332064,1
9278,0.3418804988947602,0
9279,0.4158091879447734,0
9280,-0.05933670572072802,0
9281,0.4400228490902216,1
9282,0.514413712979205,1
9283,0.7201449537915565,1
9284,0.1456195249223263,0
9285,0.47145272731709975,0
9286,0.41035521539392816,0
9287,0.30880284963288485,0
9288,0.2725843424114592,0
9289,0.08358505864029339,0
9290,0.2034093622187511,0
9291,0.35492800103034566,0
9292,0.2687077792977536,0
9293,0.2914233317250307,0
9294,0.40317860313723164,0
9295,-0.05952165791424813,0
9296,0.6451090636649213,1
9297,0.6247045722829061,1
9298,0.5888623320175788,1
9299,0.4545808731454661,1
9300,0.7233089426905336,1
9301,0.5564632844959906,1
9302,0.2937969030529596,0
9303,0.48794883008354684,0
9304,0.5795239390372671,0
9305,0.11271240969133009,0
9306,0.4982287320739545,0
9307,0.09420796004552348,0
9308,0.24805117043637176,0
9309,0.3408537452531039,0
9310,0.3371382376283537,0
9311,0.2714452065109165,0
9312,0.08602904679411072,0
9313,0.30159177612064186,0
9314,0.20629314540081903,0
9315,0.3841026447283837,0
9316,0.4386690150056187,0
9317,0.3593840941306268,0
9318,0.5404221724884137,0
9319,0.34885191416939104,0
9320,0.2642732056783723,0
9321,0.2758176833873593,0
9322,0.31314637458145345,0
9323,0.2298383333984969,0
9324,0.3411054777490331,0
9325,0.14361182379649023,0
9326,0.4413272052466138,0
9327,0.25033950386135123,0
9328,0.21607444666942516,0
9329,0.35205902093417946,0
9330,0.255782849299571,0
9331,0.4143769532834179,0
9332,0.3381781210936217,0
9333,0.27910917135597757,0
9334,0.24115295228019765,0
9335,0.3952032476078018,0
9336,0.486194453458626,0
9337,0.08620522150376256,0
9338,0.3739851820946477,0
9339,0.1937350940395342,0
9340,0.26749565655440694,0
9341,0.2544991821827682,0
9342,0.3556347334314227,0
9343,0.4001692209233447,0
9344,0.29669130657947096,0
9345,0.4881485455284213,0
9346,0.23789427360521692,0
9347,0.4161590418121346,0
9348,0.2825991254574741,0
9349,0.2964257527159384,0
9350,0.27390425971865806,0
9351,0.3366554437462769,0
9352,0.5072799071835795,0
9353,0.4966794197462222,1
9354,0.588880720325737,1
9355,0.4949677814779688,1
9356,0.49190490768252076,1
9357,0.41491943270650666,1
9358,0.5900470617721943,1
9359,0.23893477647751948,0
9360,0.24758212530805737,0
9361,0.25212701934672765,0
9362,0.5196614218069469,1
9363,0.6592946599235716,1
9364,0.5876497242437838,1
9365,0.6067393616672098,1
9366,0.5366849578532285,1
9367,0.4727426996059947,1
9368,0.49458565983372393,1
9369,0.5005685781174396,1
9370,0.6277732351373415,1
9371,0.4789379403773465,0
9372,0.4645089243026673,0
9373,0.22912625894148458,0
9374,0.37869046794398453,0
9375,0.19176565340194374,0
9376,0.4269637839275021,0
9377,0.20725166317286253,0
9378,0.3925027773752352,0
9379,0.4609589093904929,0
9380,0.5532167165199389,0
9381,0.3456881786492633,0
9382,0.6188117060879591,0
9383,0.33909074953148444,0
9384,0.5901106468206381,0
9385,0.19577956696589321,0
9386,0.3407345696225683,0
9387,0.4497430932894542,0
9388,0.1717780138054878,0
9389,0.2740396039379933,0
9390,0.22378418677615652,0
9391,0.49810682403109324,0
9392,0.23573665622532763,0
9393,0.2893077789970376,0
9394,0.2824821485580126,0
9395,0.5295997939428028,0
9396,0.3369805551352222,0
9397,0.06201529562922706,0
9398,0.3032984587920025,0
9399,0.07144406414111865,0
9400,0.47484971606144666,0
9401,0.39476261970525967,0
9402,0.501123999415817,0
9403,0.3949989264045061,0
9404,0.17398857721564842,0
9405,0.2549078655697403,0
9406,0.34422929733635116,0
9407,0.22280445359472825,0
9408,0.35838673419320755,0
9409,0.3059037432425237,0
9410,0.21079418440076292,0
9411,0.2836985837615359,0
9412,0.27463796723903494,0
9413,0.42430562765937374,0
9414,0.2442528622331063,0
9415,0.5174430123385478,0
9416,0.038062182204269435,0
9417,0.3151396922253099,0
9418,0.43879972645577625,0
9419,0.37432486249320673,0
9420,0.3892282956197358,0
9421,0.43050200466643174,0
9422,0.43143190821404,0
9423,0.5248944110914381,0
9424,0.3269245617359524,0
9425,0.2837547133029224,0
9426,0.3264307034244382,0
9427,0.4080041460121094,0
9428,0.537704674277907,0
9429,0.26954353682199317,0
9430,0.5316171711651727,0
9431,0.39115316318809246,0
9432,0.37972522035074935,0
9433,0.3855527947307496,0
9434,0.25624357022017197,0
9435,0.24376458405274565,0
9436,0.04742611141305131,0
9437,0.26176599098435577,0
9438,0.24762317664617228,0
9439,0.10412230388499175,0
9440,0.6169884096501353,1
9441,0.5901222596183495,1
9442,0.48472633405465204,1
9443,0.1789936639234178,0
9444,0.2969415756539635,0
9445,0.22694069770523118,0
9446,0.3357912547645298,0
9447,0.12429870971489887,0
9448,0.0516671675752976,0
9449,0.05425803830130249,0
9450,0.20665638133111341,0
9451,0.09897733412166637,0
9452,0.3093666770217222,0
9453,0.13217270710033044,0
9454,0.3832406927485628,0
9455,0.25080060994355563,0
9456,0.447494427268132,0
9457,0.28575988322311874,0
9458,0.4430752386268666,0
9459,0.26748110035986,0
9460,0.12557076897994732,0
9461,0.5659728975995316,0
9462,0.07214405973807958,0
9463,0.2662285734870097,0
9464,0.24841403193363765,0
9465,0.3351413577050252,0
9466,0.025774164800621224,0
9467,0.5236950383840615,0
9468,0.36124733991868024,0
9469,0.39451834380949563,0
9470,0.25768813212516617,0
9471,0.22961380103763213,0
9472,0.1509842139162352,0
9473,0.1993901038688197,0
9474,0.40340536984074826,0
9475,0.34095229756992584,0
9476,0.3652749284584068,0
9477,0.35642861729437403,0
9478,0.09288237872610453,0
9479,0.3240324519210779,0
9480,0.2307843682206563,0
9481,0.48647329855180066,0
9482,0.44325638393338185,0
9483,0.5770820627048674,0
9484,0.3642509482549121,0
9485,0.3539091112594832,0
9486,0.47821290778010683,0
9487,0.41581079996315995,0
9488,0.3556701478595851,0
9489,0.3441360668091601,0
9490,0.4065156071443386,0
9491,0.3515489005816634,0
9492,0.2204811193988679,0
9493,0.3934054151043151,0
9494,0.6816232512920345,0
9495,0.3807397238205439,0
9496,0.3251738853593856,0
9497,0.348210336066547,0
9498,0.16443081519115907,0
9499,0.42447693411752474,0
9500,0.3757181683021945,0
9501,0.09244889855837354,0
9502,0.3527535716943764,0
9503,0.38755854996237155,0
9504,0.21857881596977963,0
9505,0.24719914269057255,0
9506,0.26707490941402023,0
9507,0.29347592013894297,0
9508,0.09056701918237534,0
9509,0.2969419920718705,0
9510,0.2778395087347537,0
9511,0.3400434903804388,0
9512,0.25932496617850703,0
9513,0.2924388592355898,0
9514,0.36007875679464096,0
9515,0.30646173487334083,0
9516,0.039302281758662405,0
9517,0.3669252700371808,0
9518,0.1871888191988055,0
9519,0.33832919208226986,0
9520,0.40102911712369266,0
9521,0.2131923578500569,0
9522,0.46124398630701213,0
9523,0.30924227856960973,0
9524,-0.023040656280682137,0
9525,0.33406119993311156,0
9526,0.2687708055963699,0
9527,0.3139098119120461,0
9528,0.3204622149787965,0
9529,0.24426273570805648,0
9530,0.29862743801554176,0
9531,0.16399691128575267,0
9532,0.40603151039596314,0
9533,0.30924448211984307,0
9534,0.3571028429159621,0
9535,0.13328613216203736,0
9536,0.24359713325151394,0
9537,0.3385420217901908,0
9538,0.1616527337734267,0
9539,0.13889542178438608,0
9540,0.46312371766382426,0
9541,0.16159562211432954,0
9542,0.4063018466804527,1
9543,0.6306910987642337,1
9544,0.49674122723905567,1
9545,0.18986712595142768,0
9546,0.36846084213329133,0
9547,0.4170108711907508,0
9548,0.5654896771512257,1
9549,0.5939450323686246,1
9550,0.7905525657212669,1
9551,0.5039911689506542,0
9552,0.3578240040407649,0
9553,0.14609278247522006,0
9554,0.07352642103181356,0
9555,0.2128710761760711,0
9556,0.28117418007797745,0
9557,0.5504795165129448,1
9558,0.5267107232854245,1
9559,0.598842089519726,1
9560,0.42396294361984926,0
9561,0.4136334568419237,0
9562,0.1984862430466868,0
9563,0.221780746583064,0
9564,0.2942428218395715,0
9565,0.33892322187312973,0
9566,0.5119341495800634,0
9567,0.33563145126103444,0
9568,0.4897230789901804,0
9569,0.1731378468002259,0
9570,0.37218108559397467,0
9571,0.2197460153710903,0
9572,0.44188106197086247,0
9573,0.23893322667921352,0
9574,0.27959691511084483,0
9575,0.30768994907019204,0
9576,0.4283906080796448,0
9577,0.11226496631403252,0
9578,0.6984482445072349,1
9579,0.7172441748662448,1
9580,0.7271400540687267,1
9581,0.5005988787984541,1
9582,0.6406396910439471,1
9583,0.7582050857296779,1
9584,0.6062346819604102,1
9585,0.6722269719689874,1
9586,0.40342802014151313,1
9587,0.23908617785392788,0
9588,0.2659240854565755,0
9589,0.17363244005937706,0
9590,0.16874487312564246,0
9591,0.09509737983068883,0
9592,0.17633102872476283,0
9593,0.2948760429542684,0
9594,0.2588153950553417,0
9595,0.5384660904836552,0
9596,0.20691946568330372,0
9597,0.45581523038064,0
9598,0.3229500507125218,0
9599,0.5120212823152266,0
9600,0.4607797141952092,0
9601,0.5647680074643797,0
9602,0.23530734245066015,0
9603,0.30513281135955184,0
9604,0.1549014906175648,0
9605,0.16794701395148395,0
9606,0.19345150042867104,0
9607,0.37314768486420385,0
9608,0.4766123769158194,0
9609,0.2519594578249954,0
9610,0.40332236968954627,0
9611,0.2455830557262139,0
9612,0.22299929403492297,0
9613,0.509907861301018,0
9614,0.22602111201343641,0
9615,0.12226747167075316,0
9616,0.36960325058546656,0
9617,0.41059354014756844,0
9618,0.40793422580183153,0
9619,0.2271197349714681,0
9620,0.20485294740513138,0
9621,0.6257166599332264,0
9622,0.4855293599020017,0
9623,-0.07934975535954697,0
9624,0.22912890301472177,0
9625,0.15035073124142356,0
9626,0.3349230199980633,0
9627,0.2885708438983984,0
9628,0.49170805803373296,0
9629,0.3113821051455187,0
9630,0.330014119223423,0
9631,0.3722945799186128,0
9632,0.5692203092775292,0
9633,0.29939167060525645,0
9634,0.3778609835324424,0
9635,0.22386681940315512,0
9636,0.36953548121179464,0
9637,0.33404339342726935,0
9638,0.2812366339082449,0
9639,0.20673571869507873,0
9640,0.3533952461793365,0
9641,0.2682181948614567,0
9642,0.3700969967511473,0
9643,0.38657453634416084,0
9644,0.33518084400937487,0
9645,0.2786597373245228,0
9646,0.17918527043197413,0
9647,0.29301830599719003,0
9648,0.12840754264513618,0
9649,0.3114237298031385,0
9650,0.0484160210135835,0
9651,0.09488718197344609,0
9652,0.4967790053052703,0
9653,0.28484455138781845,0
9654,0.21545625616239716,0
9655,0.3194032013961369,0
9656,0.42062432093899155,0
9657,0.18661162800930328,0
9658,0.3044093047692155,0
9659,0.3516477517818523,0
9660,0.41819252050056493,0
9661,0.1952436362225417,0
9662,0.586435028666227,0
9663,0.5238103238599734,0
9664,0.3413497064853431,0
9665,0.3227524586652293,0
9666,0.2033489195851051,0
9667,0.41498718312102156,0
9668,0.2306203259467065,0
9669,0.12753689776005078,0
9670,0.47221074077652236,0
9671,0.7487431472969458,1
9672,0.7585754795626353,1
9673,0.5615558844114803,1
9674,0.33158316651890823,0
9675,0.23882929739725148,0
9676,0.3827027702524393,0
9677,0.23004507494066365,0
9678,0.40542109141466715,0
9679,0.5999598530718669,0
9680,0.19748871644074414,0
9681,0.5599903484016582,0
9682,0.22854718595430387,0
9683,0.5987940793468496,0
9684,0.46784039853273424,0
9685,0.23049237589598964,0
9686,0.32189671230005906,0
9687,0.5182417815630525,0
9688,0.4449432074931366,0
9689,0.05414472721696445,0
9690,0.15393382460568092,0
9691,0.46082082803963165,0
9692,0.3807380054911731,0
9693,0.3362265218975836,0
9694,0.28144576162494966,0
9695,0.3294516747644867,0
9696,0.4047194762169015,0
9697,0.29233122329896194,0
9698,0.249830032993867,0
9699,0.386785457112089,0
9700,0.32130446485978137,0
9701,0.22197689111882019,0
9702,0.14371381630708047,0
9703,0.19216607173857458,0
9704,0.5445706354772831,1
9705,0.4363893409103945,1
9706,0.580137830635724,1
9707,0.6658921572530964,1
9708,0.6687363231146725,1
9709,0.4779783814501198,1
9710,0.5723153859743288,1
9711,0.7066733286228964,1
9712,0.5631041883930517,1
9713,0.19236390739875253,0
9714,0.3102944482217806,0
9715,0.22011374277607298,0
9716,0.517691187151005,1
9717,0.6193356291677251,1
9718,0.6173917452265676,1
9719,0.35144753835721587,0
9720,0.2015176653097972,0
9721,0.16113201441227093,0
9722,0.5072301087837048,0
9723,0.5201789374401437,0
9724,0.4416159904595479,0
9725,0.08396596036317147,0
9726,0.338247322893801,0
9727,0.3822930258242411,0
9728,0.4359811301380574,0
9729,0.4119386168680829,0
9730,0.3980953788883843,0
9731,0.7104353249761752,0
9732,0.27593707919481525,0
9733,0.34206906937462667,0
9734,0.3370729657513751,0
9735,0.36777936560317015,0
9736,0.6652232573749166,0
9737,0.28889526575983954,0
9738,0.19263502943655358,0
9739,0.1907391111939472,0
9740,0.7916223339310684,0
9741,0.3383064163289158,0
9742,0.2599027948152297,0
9743,0.3684916064975206,0
9744,0.4425651820589217,0
9745,0.3518150102704325,0
9746,0.31483500435754974,0
9747,0.1932889606551787,0
9748,0.0576776117386395,0
9749,0.3814507457628601,0
9750,0.17082280817555734,0
9751,0.256913111842084,0
9752,0.19331459347079685,0
9753,0.22819619528441165,0
9754,0.39407150627626797,0
9755,0.5328343515911732,0
9756,0.11448855419490842,0
9757,0.3999542294326386,0
9758,0.5590891558680704,0
9759,0.20702410433899793,0
9760,0.6336937798947202,0
9761,0.49603282528145676,0
9762,0.4659703558569856,0
9763,0.25422002002466226,0
9764,-0.015758951875874283,0
9765,0.005091778036580397,0
9766,0.20523088781642707,0
9767,0.12474326411424272,0
9768,0.45112067202559203,0
9769,0.45166002462102306,0
9770,0.42551328245459774,0
9771,0.3067285830553552,0
9772,0.5516681674743733,0
9773,0.11793447740629323,0
